ad_id,region,percentage
1642504746294615,Košice Region,4.0E-6
1642504746294615,Crete,4.0E-6
1642504746294615,Upper Austria,8.0E-6
1642504746294615,Dnipropetrovsk Oblast,1.3E-5
1642504746294615,Trnava Region,4.0E-6
1642504746294615,Trentino-Alto Adige,4.0E-6
1642504746294615,Szabolcs-Szatmár-Bereg County,4.0E-6
1642504746294615,Split-Dalmatia County,8.0E-6
1642504746294615,Salzburg,8.0E-6
1642504746294615,Berlin,4.0E-6
1642504746294615,Trenčín Region,6.3E-5
1642504746294615,Sachsen,7.2E-5
1642504746294615,Bayern,8.8E-5
1642504746294615,Baden-Württemberg,8.0E-6
1642504746294615,Upper Carniola Statistical Region,4.0E-6
1642504746294615,Epirus (region),4.0E-6
1642504746294615,England,1.3E-5
1642504746294615,Zlín Region,0.000774
1181114443174301,Central Bohemian Region,1
1070049234464411,Hradec Králové Region,1.5E-5
1070049234464411,Karlovy Vary Region,1.5E-5
1070049234464411,Pardubice Region,3.1E-5
1070049234464411,Central Bohemian Region,0.999815
1070049234464411,Ústí nad Labem Region,1.5E-5
1070049234464411,Salzburg,1.5E-5
1070049234464411,South Moravian Region,3.1E-5
1070049234464411,Liberec Region,1.5E-5
1070049234464411,Olomouc Region,3.1E-5
1070049234464411,Bayern,1.5E-5
514637784651259,Central Bohemian Region,1
554855320208420,Central Bohemian Region,1
886504453342821,Central Bohemian Region,1
1927912214394407,Central Bohemian Region,1
1539079610033426,Trenčín Region,4.0E-5
1539079610033426,Southern Aegean,2.0E-5
1539079610033426,Zlín Region,0.0011
1539079610033426,Ústí nad Labem Region,0.002339
1539079610033426,Central Bohemian Region,0.980226
1539079610033426,Plzeň Region,0.00124
1539079610033426,Pardubice Region,0.00142
1539079610033426,Moravian-Silesian Region,0.003119
1539079610033426,Olomouc Region,0.00146
1539079610033426,Liberec Region,0.00096
1539079610033426,Karlovy Vary Region,0.0007
1539079610033426,Vysočina Region,0.00108
1539079610033426,South Bohemian Region,0.0013
1539079610033426,South Moravian Region,0.003259
1539079610033426,Hradec Králové Region,0.0012
1539079610033426,Trnava Region,2.0E-5
1539079610033426,Karlovac County,2.0E-5
1539079610033426,Silesian Voivodeship,0.00014
1539079610033426,Lower Silesian Voivodeship,8.0E-5
1539079610033426,Istria County,2.0E-5
1539079610033426,Lorraine,2.0E-5
1539079610033426,Rheinland-Pfalz,2.0E-5
1539079610033426,Ionian Islands (region),2.0E-5
1539079610033426,Calabria,2.0E-5
1539079610033426,Berlin,2.0E-5
1539079610033426,Nordrhein-Westfalen,2.0E-5
1539079610033426,Bayern,4.0E-5
1539079610033426,Lviv Oblast,2.0E-5
1539079610033426,Veneto,2.0E-5
1539079610033426,Zadar County,2.0E-5
1539079610033426,Sachsen,4.0E-5
495805443256864,Central Bohemian Region,1
1741817253311170,Central Bohemian Region,1
507819615283905,Hradec Králové Region,2.5E-5
507819615283905,South Moravian Region,2.5E-5
507819615283905,South Bohemian Region,8.0E-6
507819615283905,Vysočina Region,8.0E-6
507819615283905,Liberec Region,8.0E-6
507819615283905,Olomouc Region,1.7E-5
507819615283905,Moravian-Silesian Region,2.5E-5
507819615283905,Pardubice Region,1.7E-5
507819615283905,Central Bohemian Region,0.999843
507819615283905,Ústí nad Labem Region,8.0E-6
507819615283905,Zlín Region,1.7E-5
843388574528188,Abruzzo,9.0E-6
843388574528188,Vysočina Region,0.000644
843388574528188,England,9.0E-6
843388574528188,Podkarpackie Voivodeship,9.0E-6
843388574528188,Lombardia,9.0E-6
843388574528188,Calabria,9.0E-6
843388574528188,Zagreb,9.0E-6
843388574528188,Vienna,9.0E-6
843388574528188,Upper Austria,9.0E-6
843388574528188,Lower Austria,9.0E-6
843388574528188,Berlin,1.9E-5
843388574528188,Sachsen,2.8E-5
843388574528188,Nordrhein-Westfalen,9.0E-6
843388574528188,Bayern,3.7E-5
843388574528188,Pardubice Region,0.000738
843388574528188,Olomouc Region,0.000859
843388574528188,South Bohemian Region,0.000691
843388574528188,Schleswig-Holstein,9.0E-6
843388574528188,Ústí nad Labem Region,0.001167
843388574528188,South Moravian Region,0.001672
843388574528188,Karlovy Vary Region,0.00043
843388574528188,Liberec Region,0.000579
843388574528188,Moravian-Silesian Region,0.002027
843388574528188,Plzeň Region,0.000738
843388574528188,Central Bohemian Region,0.988662
843388574528188,Zlín Region,0.000747
843388574528188,Hradec Králové Region,0.000635
843388574528188,Veneto,9.0E-6
843388574528188,Lower Silesian Voivodeship,3.7E-5
843388574528188,Silesian Voivodeship,0.000131
843388574528188,Presov,9.0E-6
843388574528188,Trenčín Region,1.9E-5
843388574528188,Trnava Region,9.0E-6
843388574528188,Crete,9.0E-6
1463989460927489,Central Bohemian Region,1
3149498295190612,South Moravian Region,2.5E-5
3149498295190612,Vysočina Region,8.0E-6
3149498295190612,Karlovy Vary Region,1.7E-5
3149498295190612,Olomouc Region,8.0E-6
3149498295190612,Moravian-Silesian Region,1.7E-5
3149498295190612,Central Bohemian Region,0.999883
3149498295190612,Ústí nad Labem Region,2.5E-5
3149498295190612,Zlín Region,8.0E-6
3149498295190612,Hradec Králové Region,8.0E-6
1041658997369088,Southern Aegean,2.1E-5
1041658997369088,Central Bohemian Region,0.988157
1041658997369088,Vysočina Region,0.000695
1041658997369088,Karlovy Vary Region,0.000337
1041658997369088,Liberec Region,0.00058
1041658997369088,Olomouc Region,0.000959
1041658997369088,Moravian-Silesian Region,0.001696
1041658997369088,Pardubice Region,0.000769
1041658997369088,Plzeň Region,0.00078
1041658997369088,Ústí nad Labem Region,0.001159
1041658997369088,South Moravian Region,0.002244
1041658997369088,Zlín Region,0.00058
1041658997369088,Bayern,5.3E-5
1041658997369088,Niedersachsen,1.1E-5
1041658997369088,Nordrhein-Westfalen,1.1E-5
1041658997369088,Sachsen,6.3E-5
1041658997369088,Lower Austria,1.1E-5
1041658997369088,Istria County,1.1E-5
1041658997369088,South Bohemian Region,0.000653
1041658997369088,Hradec Králové Region,0.000822
1041658997369088,Aragón,1.1E-5
1041658997369088,Veneto,1.1E-5
1041658997369088,Basse-Normandie,1.1E-5
1041658997369088,Upper Austria,2.1E-5
1041658997369088,Tyrol,1.1E-5
1041658997369088,Split-Dalmatia County,2.1E-5
1041658997369088,Zadar County,1.1E-5
1041658997369088,Piedmont,1.1E-5
1041658997369088,Trentino-Alto Adige,1.1E-5
1041658997369088,Lower Silesian Voivodeship,4.2E-5
1041658997369088,Drava Statistical Region,1.1E-5
1041658997369088,Pomeranian Voivodeship,1.1E-5
1041658997369088,Silesian Voivodeship,8.4E-5
1041658997369088,Presov,2.1E-5
1041658997369088,Trenčín Region,5.3E-5
1041658997369088,Trnava Region,1.1E-5
1041658997369088,Ionian Islands (region),1.1E-5
1041658997369088,Central Macedonia,1.1E-5
1041658997369088,Crete,1.1E-5
1041658997369088,Bratislava Region,1.1E-5
1891605788001863,Split-Dalmatia County,8.0E-6
1891605788001863,Silesian Voivodeship,8.0E-6
1891605788001863,Hradec Králové Region,4.1E-5
1891605788001863,South Moravian Region,5.7E-5
1891605788001863,South Bohemian Region,1.6E-5
1891605788001863,Vysočina Region,1.6E-5
1891605788001863,Karlovy Vary Region,1.6E-5
1891605788001863,Liberec Region,1.6E-5
1891605788001863,Olomouc Region,1.6E-5
1891605788001863,Moravian-Silesian Region,2.4E-5
1891605788001863,Pardubice Region,4.1E-5
1891605788001863,Central Bohemian Region,0.9997
1891605788001863,Zlín Region,1.6E-5
1891605788001863,Plzeň Region,8.0E-6
1891605788001863,Ústí nad Labem Region,1.6E-5
2314621662218483,Plzeň Region,2.9E-5
2314621662218483,Central Bohemian Region,0.999971
879068974142060,Central Bohemian Region,1
1306356100747797,Prague,3.1E-5
1306356100747797,Central Bohemian Region,0.999969
515479674675039,Central Bohemian Region,1
1697151371020419,Hradec Králové Region,0.003641
1697151371020419,Liberec Region,0.002319
1697151371020419,Central Bohemian Region,0.99404
1237845557566006,Central Bohemian Region,1
2019361908514993,Prague,6.7E-5
2019361908514993,Central Bohemian Region,0.999933
1603660537174840,Central Bohemian Region,1
521024053905784,Prague,3.6E-5
521024053905784,Central Bohemian Region,0.984493
521024053905784,Ústí nad Labem Region,0.01547
1215440596366466,Central Bohemian Region,1
1069076601344822,Prague,0.000143
1069076601344822,Central Bohemian Region,0.999857
1252501316103746,Central Bohemian Region,1
2904099446419826,Vysočina Region,0.000752
2904099446419826,Pardubice Region,0.066215
2904099446419826,Central Bohemian Region,0.933032
505507505511848,Principality of Asturias,2.0E-6
505507505511848,Liberec Region,1.5E-5
505507505511848,Berlin,2.0E-6
505507505511848,Zlín Region,1.1E-5
505507505511848,Ústí nad Labem Region,2.7E-5
505507505511848,Plzeň Region,3.5E-5
505507505511848,Pardubice Region,2.4E-5
505507505511848,Moravian-Silesian Region,3.3E-5
505507505511848,Olomouc Region,2.0E-5
505507505511848,Karlovy Vary Region,4.0E-6
505507505511848,Baranya County,2.0E-6
505507505511848,Vysočina Region,1.8E-5
505507505511848,South Bohemian Region,9.0E-6
505507505511848,South Moravian Region,5.5E-5
505507505511848,Hradec Králové Region,2.0E-5
505507505511848,Trenčín Region,2.0E-6
505507505511848,Lombardia,2.0E-6
505507505511848,Vas County,2.0E-6
505507505511848,Fejér County,2.0E-6
505507505511848,Central Bohemian Region,0.999713
1289129695789665,Central Denmark Region,4.0E-6
1289129695789665,Central Slovenia Statistical Region,7.0E-6
1289129695789665,Olomouc Region,0.001319
1289129695789665,Liberec Region,0.000847
1289129695789665,Karlovy Vary Region,0.000489
1289129695789665,Vysočina Region,0.000894
1289129695789665,South Bohemian Region,0.001159
1289129695789665,South Moravian Region,0.002755
1289129695789665,Hradec Králové Region,0.00106
1289129695789665,Souss-Massa-Drâa,4.0E-6
1289129695789665,Žilina Region,1.1E-5
1289129695789665,Pardubice Region,0.001014
1289129695789665,Trnava Region,1.4E-5
1289129695789665,Trenčín Region,7.4E-5
1289129695789665,Nitra Region,7.0E-6
1289129695789665,Silesian Voivodeship,0.000113
1289129695789665,Lower Silesian Voivodeship,7.1E-5
1289129695789665,Vas County,4.0E-6
1289129695789665,Lower Austria,1.4E-5
1289129695789665,Île-de-France,7.0E-6
1289129695789665,Islas Canarias,7.0E-6
1289129695789665,Moravian-Silesian Region,0.002564
1289129695789665,Plzeň Region,0.00112
1289129695789665,Berlin,4.0E-6
1289129695789665,Utrecht,4.0E-6
1289129695789665,Niedersachsen,1.1E-5
1289129695789665,Bayern,6.7E-5
1289129695789665,Baden-Württemberg,1.1E-5
1289129695789665,Epirus (region),4.0E-6
1289129695789665,Crete,4.0E-6
1289129695789665,England,4.0E-6
1289129695789665,Burgas Province,4.0E-6
1289129695789665,Stockholm County,4.0E-6
1289129695789665,Opole Voivodeship,2.1E-5
1289129695789665,Veneto,1.4E-5
1289129695789665,Ústí nad Labem Region,0.001759
1289129695789665,Calabria,4.0E-6
1289129695789665,Zagreb,7.0E-6
1289129695789665,Vienna,4.0E-6
1289129695789665,Upper Austria,2.8E-5
1289129695789665,Carinthia,4.0E-6
1289129695789665,Balearic Islands,1.1E-5
1289129695789665,Red Sea Governorate,4.0E-6
1289129695789665,Sachsen,4.6E-5
1289129695789665,Zlín Region,0.000808
1289129695789665,Central Bohemian Region,0.983388
1289129695789665,Thüringen,7.0E-6
1289129695789665,Andalusia,4.0E-6
1289129695789665,West Pomeranian Voivodeship,4.0E-6
1289129695789665,Cataluña,4.0E-6
1289129695789665,Aragón,4.0E-6
1289129695789665,Nordrhein-Westfalen,1.8E-5
1289129695789665,Bern,4.0E-6
1289129695789665,Kyiv,4.0E-6
1289129695789665,Southern Aegean,7.0E-6
1289129695789665,Southwest Finland,4.0E-6
1289129695789665,Antalya Province,4.0E-6
1289129695789665,Braga District,4.0E-6
1289129695789665,Lesser Poland Voivodeship,7.0E-6
1289129695789665,Tyrol,4.0E-6
1289129695789665,Trentino-Alto Adige,4.0E-6
1289129695789665,Sicilia,4.0E-6
1289129695789665,Lombardia,4.0E-6
1289129695789665,Lazio,1.4E-5
1289129695789665,Friuli-Venezia Giulia,7.0E-6
1289129695789665,Emilia-Romagna,4.0E-6
1289129695789665,Baranya County,4.0E-6
1289129695789665,Split-Dalmatia County,7.0E-6
1289129695789665,Burgenland,4.0E-6
1289129695789665,Styria,4.0E-6
1289129695789665,Istria County,7.0E-6
1289129695789665,Schleswig-Holstein,4.0E-6
1289129695789665,Ogooué-Ivindo Province,4.0E-6
1289129695789665,Rheinland-Pfalz,7.0E-6
1289129695789665,São Paulo (state),4.0E-6
1289129695789665,Zakarpattia Oblast,4.0E-6
1289129695789665,Dnipropetrovsk Oblast,7.0E-6
1289129695789665,Abruzzo,4.0E-6
1289129695789665,Veszprém County,4.0E-6
1289129695789665,Budapest,4.0E-6
1289129695789665,Zadar County,7.0E-6
1289129695789665,Šibenik-Knin County,4.0E-6
1289129695789665,Nord-Pas-de-Calais,4.0E-6
1289129695789665,Bratislava Region,4.0E-6
1289129695789665,Brandenburg,4.0E-6
1289129695789665,Paphos District,4.0E-6
1289129695789665,Presov,4.0E-6
1289129695789665,Košice Region,4.0E-6
1289129695789665,Provence-Alpes-Côte d'Azur,4.0E-6
1289129695789665,Hessen,7.0E-6
1289129695789665,Gozo,4.0E-6
1289129695789665,Central Macedonia,4.0E-6
1289129695789665,Lviv Oblast,4.0E-6
1289129695789665,Saxony-Anhalt,4.0E-6
488965570568643,Hradec Králové Region,1.6E-5
488965570568643,South Moravian Region,1.4E-5
488965570568643,South Bohemian Region,5.0E-6
488965570568643,Vysočina Region,7.0E-6
488965570568643,Karlovy Vary Region,2.0E-6
488965570568643,Liberec Region,1.6E-5
488965570568643,Olomouc Region,9.0E-6
488965570568643,Moravian-Silesian Region,2.1E-5
488965570568643,Pardubice Region,1.6E-5
488965570568643,Plzeň Region,9.0E-6
488965570568643,Ústí nad Labem Region,2.1E-5
488965570568643,Zlín Region,1.2E-5
488965570568643,Central Bohemian Region,0.999851
1534858477236716,Central Bohemian Region,1
1301019571281717,Olomouc Region,9.0E-6
1301019571281717,Central Bohemian Region,0.999991
1039766641190456,Plzeň Region,9.0E-6
1039766641190456,Central Bohemian Region,0.999991
1247830213021909,Central Bohemian Region,1
1035207964711612,Hradec Králové Region,7.0E-6
1035207964711612,South Moravian Region,2.9E-5
1035207964711612,South Bohemian Region,1.1E-5
1035207964711612,Vysočina Region,1.5E-5
1035207964711612,Karlovy Vary Region,4.0E-6
1035207964711612,Liberec Region,1.1E-5
1035207964711612,Olomouc Region,1.8E-5
1035207964711612,Moravian-Silesian Region,2.9E-5
1035207964711612,Pardubice Region,3.7E-5
1035207964711612,Plzeň Region,1.5E-5
1035207964711612,Ústí nad Labem Region,1.5E-5
1035207964711612,Zlín Region,4.0E-6
1035207964711612,Central Bohemian Region,0.999807
494441103452043,Hradec Králové Region,0.016124
494441103452043,Vysočina Region,0.000233
494441103452043,Pardubice Region,0.033167
494441103452043,Central Bohemian Region,0.950475
1812257212915378,Trenčín Region,4.0E-6
1812257212915378,Hradec Králové Region,3.0E-5
1812257212915378,South Moravian Region,6.0E-5
1812257212915378,South Bohemian Region,3.0E-5
1812257212915378,Vysočina Region,2.2E-5
1812257212915378,Karlovy Vary Region,1.5E-5
1812257212915378,Liberec Region,1.9E-5
1812257212915378,Olomouc Region,4.9E-5
1812257212915378,Moravian-Silesian Region,4.1E-5
1812257212915378,Pardubice Region,3.0E-5
1812257212915378,Plzeň Region,3.7E-5
1812257212915378,Central Bohemian Region,0.999604
1812257212915378,Ústí nad Labem Region,3.4E-5
1812257212915378,Zlín Region,2.2E-5
1812257212915378,Bayern,4.0E-6
877291694463533,Hradec Králové Region,0.015718
877291694463533,Vysočina Region,0.000126
877291694463533,Pardubice Region,0.032822
877291694463533,Central Bohemian Region,0.951334
1262565874907911,Central Bohemian Region,1
1165193234552949,Hradec Králové Region,5.9E-5
1165193234552949,South Moravian Region,7.9E-5
1165193234552949,Moravian-Silesian Region,0.000159
1165193234552949,Plzeň Region,9.9E-5
1165193234552949,Central Bohemian Region,0.999346
1165193234552949,Emilia-Romagna,2.0E-5
1165193234552949,Vysočina Region,2.0E-5
1165193234552949,Karlovy Vary Region,2.0E-5
1165193234552949,Liberec Region,2.0E-5
1165193234552949,Pardubice Region,4.0E-5
1165193234552949,Ústí nad Labem Region,0.000119
1165193234552949,Zlín Region,2.0E-5
436681919388044,Central Bohemian Region,1
1959449384552123,Silesian Voivodeship,4.0E-5
1959449384552123,Ústí nad Labem Region,0.00032
1959449384552123,Karlovy Vary Region,0.00012
1959449384552123,Trenčín Region,4.0E-5
1959449384552123,Lisbon District,2.0E-5
1959449384552123,Corse,2.0E-5
1959449384552123,Balearic Islands,2.0E-5
1959449384552123,Bayern,2.0E-5
1959449384552123,Zlín Region,0.00018
1959449384552123,Central Bohemian Region,0.996476
1959449384552123,Hradec Králové Region,0.0002
1959449384552123,Plzeň Region,0.00022
1959449384552123,Pardubice Region,0.00018
1959449384552123,Moravian-Silesian Region,0.00044
1959449384552123,Olomouc Region,0.00038
1959449384552123,Liberec Region,0.0002
1959449384552123,Vysočina Region,0.00026
1959449384552123,South Bohemian Region,0.00016
1959449384552123,South Moravian Region,0.000641
1959449384552123,Sachsen,6.0E-5
3342361702734507,Central Bohemian Region,1
875186067390312,South Moravian Region,0.000116
875186067390312,Lower Silesian Voivodeship,8.0E-6
875186067390312,Zlín Region,3.9E-5
875186067390312,Olomouc Region,9.3E-5
875186067390312,Karlovy Vary Region,1.5E-5
875186067390312,Vysočina Region,6.2E-5
875186067390312,Hradec Králové Region,2.3E-5
875186067390312,Southern Aegean,8.0E-6
875186067390312,Ústí nad Labem Region,0.000124
875186067390312,South Bohemian Region,7.0E-5
875186067390312,Pardubice Region,6.2E-5
875186067390312,Split-Dalmatia County,8.0E-6
875186067390312,Central Bohemian Region,0.999062
875186067390312,Plzeň Region,8.5E-5
875186067390312,Moravian-Silesian Region,0.000155
875186067390312,Liberec Region,6.2E-5
875186067390312,Brandenburg,8.0E-6
2717643195109390,Central Bohemian Region,1
486544694196617,Sicilia,1.1E-5
486544694196617,Vas County,1.1E-5
486544694196617,Ústí nad Labem Region,0.001978
486544694196617,Zlín Region,0.000972
486544694196617,Bayern,0.000101
486544694196617,Sachsen,0.000101
486544694196617,Balearic Islands,1.1E-5
486544694196617,Provence-Alpes-Côte d'Azur,1.1E-5
486544694196617,Tyrol,1.1E-5
486544694196617,Baranya County,1.1E-5
486544694196617,Fejér County,1.1E-5
486544694196617,Emilia-Romagna,1.1E-5
486544694196617,Pardubice Region,0.001408
486544694196617,Friuli-Venezia Giulia,1.1E-5
486544694196617,Lazio,1.1E-5
486544694196617,Veneto,1.1E-5
486544694196617,Lower Silesian Voivodeship,3.4E-5
486544694196617,Opole Voivodeship,1.1E-5
486544694196617,Lisbon District,1.1E-5
486544694196617,Kronoberg County,1.1E-5
486544694196617,Košice Region,1.1E-5
486544694196617,Presov,1.1E-5
486544694196617,England,1.1E-5
486544694196617,Plzeň Region,0.001319
486544694196617,Moravian-Silesian Region,0.002761
486544694196617,Southern Aegean,2.2E-5
486544694196617,Riga Planning Region,1.1E-5
486544694196617,Bratislava Region,1.1E-5
486544694196617,Nordrhein-Westfalen,1.1E-5
486544694196617,Central Bohemian Region,0.98092
486544694196617,Lower Austria,3.4E-5
486544694196617,Istria County,3.4E-5
486544694196617,Lika-Senj County,1.1E-5
486544694196617,Šibenik-Knin County,2.2E-5
486544694196617,Split-Dalmatia County,2.2E-5
486544694196617,Sardinia,1.1E-5
486544694196617,Silesian Voivodeship,0.000101
486544694196617,Olomouc Region,0.001621
486544694196617,Trenčín Region,0.000112
486544694196617,Žilina Region,3.4E-5
486544694196617,Lviv Oblast,1.1E-5
486544694196617,Limassol District,1.1E-5
486544694196617,Hradec Králové Region,0.001308
486544694196617,South Moravian Region,0.00304
486544694196617,South Bohemian Region,0.00114
486544694196617,Vysočina Region,0.001028
486544694196617,Karlovy Vary Region,0.000436
486544694196617,Liberec Region,0.001174
486544694196617,Berlin,1.1E-5
502085279230026,Central Bohemian Region,1
844490664472646,Islas Canarias,2.3E-5
844490664472646,Principality of Asturias,1.2E-5
844490664472646,Liberec Region,0.001245
844490664472646,Olomouc Region,0.002009
844490664472646,Moravian-Silesian Region,0.003101
844490664472646,Pardubice Region,0.001621
844490664472646,Plzeň Region,0.001644
844490664472646,Central Bohemian Region,0.976366
844490664472646,Ústí nad Labem Region,0.002267
844490664472646,Zlín Region,0.001433
844490664472646,Baden-Württemberg,2.3E-5
844490664472646,Bayern,0.000164
844490664472646,Niedersachsen,2.3E-5
844490664472646,Sachsen,9.4E-5
844490664472646,Île-de-France,1.2E-5
844490664472646,South Bohemian Region,0.001386
844490664472646,Languedoc-Roussillon,1.2E-5
844490664472646,Upper Austria,1.2E-5
844490664472646,Salzburg,1.2E-5
844490664472646,Tyrol,1.2E-5
844490664472646,Hajdú-Bihar County,1.2E-5
844490664472646,Emilia-Romagna,1.2E-5
844490664472646,Lombardia,1.2E-5
844490664472646,Opole Voivodeship,2.3E-5
844490664472646,Lisbon District,1.2E-5
844490664472646,Zakarpattia Oblast,1.2E-5
844490664472646,Hessen,3.5E-5
844490664472646,Mecklenburg-Vorpommern,1.2E-5
844490664472646,Karlovy Vary Region,0.000599
844490664472646,South Moravian Region,0.00397
844490664472646,Baranya County,1.2E-5
844490664472646,Split-Dalmatia County,3.5E-5
844490664472646,Campania,1.2E-5
844490664472646,Sicilia,1.2E-5
844490664472646,Constanța County,1.2E-5
844490664472646,Nordrhein-Westfalen,1.2E-5
844490664472646,Schleswig-Holstein,1.2E-5
844490664472646,Saxony-Anhalt,1.2E-5
844490664472646,Faiyum Governorate,1.2E-5
844490664472646,Vysočina Region,0.001257
844490664472646,Dubai,1.2E-5
844490664472646,Vienna,3.5E-5
844490664472646,Istria County,1.2E-5
844490664472646,Šibenik-Knin County,2.3E-5
844490664472646,Pest County,1.2E-5
844490664472646,Hradec Králové Region,0.001797
844490664472646,Friuli-Venezia Giulia,3.5E-5
844490664472646,Sardinia,1.2E-5
844490664472646,Riga Planning Region,1.2E-5
844490664472646,Lower Silesian Voivodeship,3.5E-5
844490664472646,Silesian Voivodeship,0.000164
844490664472646,Trenčín Region,0.000117
844490664472646,Trnava Region,4.7E-5
844490664472646,Žilina Region,2.3E-5
844490664472646,Lviv Oblast,2.3E-5
844490664472646,Ionian Islands (region),2.3E-5
844490664472646,Central Macedonia,1.2E-5
844490664472646,Southern Aegean,2.3E-5
844490664472646,Hawalli Governorate,1.2E-5
844490664472646,Berlin,1.2E-5
353472444400125,Styria,6.0E-5
353472444400125,Plzeň Region,6.0E-5
353472444400125,Central Bohemian Region,0.999881
1512216969413816,Central Bohemian Region,1
531849022622867,Aveiro District,1.4E-5
531849022622867,South Moravian Region,1.4E-5
531849022622867,Olomouc Region,1.4E-5
531849022622867,Pardubice Region,1.4E-5
531849022622867,Central Bohemian Region,0.999916
531849022622867,Ústí nad Labem Region,2.8E-5
1450132939030644,Aveiro District,1.4E-5
1450132939030644,Hradec Králové Region,1.4E-5
1450132939030644,South Bohemian Region,1.4E-5
1450132939030644,Central Bohemian Region,0.999944
1450132939030644,Ústí nad Labem Region,1.4E-5
1194846054965983,Central Bohemian Region,1
1200534071171805,Ionian Islands (region),0.000195
1200534071171805,Hradec Králové Region,0.000585
1200534071171805,South Moravian Region,0.000585
1200534071171805,South Bohemian Region,0.000195
1200534071171805,Vysočina Region,0.000195
1200534071171805,Liberec Region,0.000195
1200534071171805,Olomouc Region,0.000585
1200534071171805,Moravian-Silesian Region,0.000975
1200534071171805,Pardubice Region,0.00039
1200534071171805,Plzeň Region,0.000195
1200534071171805,Central Bohemian Region,0.995711
1200534071171805,Bayern,0.000195
1030720118549097,Central Bohemian Region,1
3347727675534362,Central Bohemian Region,1
1622738388292722,Central Bohemian Region,1
436239955483766,Central Bohemian Region,1
1572100217061032,Central Bohemian Region,0.968762
1572100217061032,Košice Region,4.2E-5
1572100217061032,Schleswig-Holstein,4.2E-5
1572100217061032,Sachsen,0.000166
1572100217061032,Saxony-Anhalt,4.2E-5
1572100217061032,Upper Austria,8.3E-5
1572100217061032,Dubrovnik-Neretva County,4.2E-5
1572100217061032,West Pomeranian Voivodeship,4.2E-5
1572100217061032,Trenčín Region,4.2E-5
1572100217061032,Baden-Württemberg,8.3E-5
1572100217061032,Dnipropetrovsk Oblast,8.3E-5
1572100217061032,Lviv Oblast,4.2E-5
1572100217061032,Poltava Oblast,4.2E-5
1572100217061032,Flemish Region,4.2E-5
1572100217061032,Crete,4.2E-5
1572100217061032,Canton of St. Gallen,4.2E-5
1572100217061032,Split-Dalmatia County,4.2E-5
1572100217061032,Bayern,0.000125
1572100217061032,Zlín Region,0.001373
1572100217061032,Friuli-Venezia Giulia,4.2E-5
1572100217061032,South Moravian Region,0.005366
1572100217061032,Veneto,0.000125
1572100217061032,Telemark,4.2E-5
1572100217061032,Opole Voivodeship,8.3E-5
1572100217061032,Silesian Voivodeship,0.000291
1572100217061032,Sofia City Province,4.2E-5
1572100217061032,Ionian Islands (region),4.2E-5
1572100217061032,Hradec Králové Region,0.002205
1572100217061032,South Bohemian Region,0.001497
1572100217061032,Ústí nad Labem Region,0.003452
1572100217061032,Vysočina Region,0.001747
